probIn scale
0.01591129 0.02373086
0.01946093 0.02357812
0.02830643 0.02432467
0.02653768 0.02596959
0.02192364 0.02476832
0.01917215 0.02409142
0.02083089 0.02469832
0.03008464 0.02488299
0.03412606 0.02534167
0.02750397 0.02626737
0.04654342 0.02447677
0.02722149 0.02428696
0.02147213 0.02443081
0.01278901 0.02361119
0.009574735 0.02322528
0.009931319 0.02193757
0.009398895 0.02171846
0.006222417 0.02231938
0.002386386 0.0239339
0.005366479 0.02374095
0.01638915 0.02265498
0.01981241 0.02213548
0.03315304 0.02287924
0.01967372 0.02198652
0.0191573 0.0215542
0.02220713 0.02115741
0.02785752 0.0211993
0.03160813 0.02341133
0.03084644 0.02367485
0.02689059 0.02224493
0.03489498 0.02126042
0.02084431 0.02301078
0.01944402 0.02305326
0.02176862 0.02083792
0.01146345 0.01915398
0.0295861 0.0189665
0.02816287 0.0189719
0.04411161 0.01893636
0.03441116 0.01877158
0.03177808 0.01878137
0.02700207 0.01741078
0.03730811 0.01790688
0.03097728 0.01877067
0.0226804 0.01806988
0.02273121 0.01788945
0.02070324 0.01828083
0.02098574 0.01719853
0.02404898 0.0168397
0.01541139 0.01835339
0.01795232 0.0180837
0.01837331 0.01849221
0.02165577 0.01893919
0.02909034 0.01800058
0.02954388 0.01860493
0.008154422 0.01822195
0.01837505 0.01876886
0.02791974 0.02080623
0.05025037 0.02147404
0.04611506 0.02298426
0.04171323 0.02121629
0.06368794 0.02088766
0.03331044 0.01974592
0.02512243 0.01974434
0.03624861 0.0183045
0.03881251 0.01937381
0.01978324 0.01878114
0.01271944 0.01907223
0.01793613 0.02081887
0.0164127 0.0225582
0.01530952 0.02105813
0.01967062 0.02024768
0.02174488 0.01972653
0.0167593 0.02072556
0.03826311 0.02025919
0.03072684 0.01930552
0.02738424 0.02006954
0.01687002 0.02008414
0.02331244 0.02198063
0.01212164 0.02308969
0.01081371 0.02069886
0.01692702 0.01983027
0.02619154 0.01840626
0.04907471 0.01885548
0.02721358 0.01837804
0.04035027 0.01816938
0.02066522 0.0185006
0.02479267 0.02024319
0.01139721 0.02012784
0.01415933 0.02042307
0.01297154 0.02107433
0.01615991 0.0214448
0.01450479 0.02157046
0.02344101 0.02233355
0.03064766 0.02033681
0.0275472 0.02048411
0.03667586 0.02005229
0.04140987 0.02073066
0.02834904 0.02016668
0.02535185 0.02097319
0.02539993 0.01961022
0.0184564 0.02089703
0.02308581 0.02128916
0.02535809 0.02112051
0.01529212 0.02186255
0.02365845 0.02018755
0.01048395 0.01913248
0.01502659 0.01894434
0.0219079 0.0210805
0.03404011 0.01988491
0.0550256 0.02011758
0.03021803 0.01999995
0.03861259 0.02051396
0.04566692 0.01928518
0.03492725 0.01886022
0.03105823 0.01902926
0.04619719 0.01895356
0.03022974 0.0196118
0.03111794 0.01816784
0.03715424 0.01724387
0.02776945 0.01869014
0.01819432 0.01875678
0.01955112 0.01801388
0.02379794 0.01610637
0.01823965 0.01731117
0.01292709 0.01713689
0.02417416 0.01630255
0.02051862 0.01556135
0.01580476 0.01603484
0.03100432 0.01602091
0.01908759 0.01559555
0.03282518 0.01513378
0.03137743 0.01711564
0.02478935 0.01708184
0.0167906 0.01796844
0.01164441 0.01871339
0.01594976 0.01734796
0.01133588 0.01799254
0.01796877 0.01931755
0.03635137 0.02046595
0.02381484 0.02058536
0.01793892 0.02091547
0.008554025 0.02150053
0.01416564 0.02061815
0.010218 0.01986089
0.006795319 0.01949789
0.002799779 0.02155236
0.007303675 0.02221243
0.007359572 0.02025401
0.0103514 0.02282536
0.01089433 0.02132245
0.0236234 0.02171626
0.0438269 0.02108031
0.03243202 0.02139061
0.01986797 0.02120048
0.02371228 0.02126675
0.05580456 0.01913135
0.04727 0.01781634
0.06562872 0.01705654
0.04936623 0.01721186
0.04580171 0.01683156
0.04371458 0.01832264
0.03667768 0.01720267
0.04153071 0.01733289
0.02504165 0.01752392
0.04176604 0.01651307
0.03817684 0.016024
0.01959944 0.01528138
0.01819559 0.01585353
0.01632461 0.01710739
0.01448955 0.01853141
0.008941443 0.01899153
0.02558882 0.01795279
0.006697478 0.01867264
0.02146945 0.01831749
0.01354602 0.0188699
0.04883682 0.01833287
0.03588903 0.01977603
0.04002785 0.02003544
0.03135985 0.01986329
0.02264233 0.0202801
0.03566729 0.02096634
0.02278082 0.02106972
0.02791495 0.02045219
0.02771392 0.02027955
0.05713314 0.01970109
0.0302129 0.02022179
0.02517745 0.01981319
0.02664321 0.0200093
0.02730949 0.02063686
0.03913058 0.0195432
0.05457482 0.01915411
0.05676099 0.01741701
0.02971363 0.0164838
0.02432446 0.01616812
0.0364906 0.01701062
0.05960694 0.01588992
0.05692525 0.01605863
0.03410018 0.01638168
0.03014687 0.01666448
0.02920361 0.01526428
0.04539712 0.01590154
0.02765377 0.01750567
0.01542487 0.01823461
0.02869141 0.01718053
0.03109717 0.01673454
0.03159651 0.01666103
0.02107026 0.01675883
0.02507816 0.01756583
0.02875976 0.01735957
0.03541065 0.01736425
0.02977267 0.016384
0.02838379 0.01684268
0.01862051 0.01600335
0.02272708 0.01629901
0.02998589 0.01670976
0.0249262 0.01707568
0.04663404 0.01679215
0.03688854 0.01714304
0.04418319 0.0169331
0.04369251 0.01809881
0.05296413 0.01699864
0.05897708 0.01614642
0.03527266 0.01595035
0.04527324 0.01540602
0.05570228 0.01727328
0.04359797 0.01839062
0.04970249 0.01904673
0.02475918 0.02000355
0.02654495 0.0197841
0.01884509 0.02204552
0.01014848 0.02130553
0.01965585 0.02136529
0.00990896 0.02177738
0.007385159 0.02180276
0.01699526 0.02384744
0.02521533 0.02581465
0.0359412 0.02568433
0.03777255 0.02705515
0.05085698 0.0257568
0.02399102 0.02625416
0.02152247 0.02744493
0.03969336 0.02708393
0.0328581 0.02587315
0.03201118 0.02721371
0.04379235 0.02649813
0.04878532 0.02807484
0.04030948 0.0295301
0.02989484 0.02898781
0.03157881 0.02849016
0.03137824 0.02732721
0.03076303 0.02691237
0.02458541 0.02569188
0.0284232 0.02734888
0.01881334 0.02856764
0.01640373 0.02890431
0.01056618 0.02743448
0.008459724 0.02965452
0.0158787 0.02769763
0.01637139 0.02574123
0.006519722 0.02731448
0.01002713 0.02409924
0.009819101 0.02523694
0.0134818 0.02538671
0.01971248 0.02666705
0.02455698 0.02598832
0.007665614 0.02735008
0.003432241 0.02958514
0.006282094 0.03045744
0.03224205 0.02836052
0.03270508 0.0284082
0.01707765 0.02732725
