probIn scale
0.006532526 1961.81
0.01138405 2029.877
0.008356456 1889.79
0.009718566 1827.044
0.0136758 1843.142
0.001108652 1840.273
0.00379212 1826.71
0.001251948 1815.585
0.003189492 1645.697
0.003341407 1760.384
0.008170022 1718.527
0.01518843 1572.579
0.01773252 1503.534
0.01518759 1562.992
0.01200587 1386.892
0.006434875 1400.521
0.01452709 1302.626
0.02671704 1242.406
0.02688665 1265.478
0.03523753 1213.13
0.03105465 1249.243
0.02165362 1134.292
0.009816461 1234.913
0.01050969 1248.355
0.008976438 1276.163
0.01199371 1252.139
0.00309998 1233.656
0.007903236 1238.697
0.01433551 1214.761
0.008324018 1181.557
0.01188348 1189.663
0.004640249 1168.163
0.009645939 1207.45
0.01381671 1194.08
0.02667386 1197.335
0.05211676 1164.165
0.02941802 1270.522
0.03266708 1246.76
0.04652529 1182.242
0.03860251 1147.136
0.03292779 1130.562
0.03020161 1205.84
0.01833097 1172.851
0.01742121 1133.466
0.005495656 1045.803
0.002314188 1096.251
0.001105578 1208.569
0.002014695 1193.34
0.0114565 1201.413
0.002760616 1254.678
0.001434334 1236.349
0.006088395 1279.567
0.007816781 1305.18
0.001919911 1305.478
0.01825679 1287.858
0.01942367 1225.088
0.01516574 1177.526
0.02708269 1162.71
0.04939688 1139.958
0.04649838 1129.083
0.02213941 1149.687
0.02126859 1163.432
0.01018004 1147.559
0.008763531 1127.869
0.0150012 1172.385
0.02557505 1087.071
0.02205946 1148.693
0.04677181 1186.64
0.05148652 1256.617
0.07793101 1301.653
0.08826106 1311.733
0.0525674 1208.757
0.04619175 1203.669
0.0599687 1142.533
0.07021737 1159.959
0.07668178 1145.633
0.05079773 1132.028
0.02859501 1149.522
0.03304746 1065.088
0.03679521 1034.747
0.0199761 1045.044
0.02373074 1068.709
0.01480805 1123.256
0.02187802 1100.2
0.03623516 1116.737
0.04423632 1119.526
0.03204926 1197.025
0.02653963 1159.154
0.03619448 1219.455
0.04269268 1225.522
0.05101574 1202.669
0.06502781 1235.803
0.03195322 1257.772
0.0411923 1218.433
0.02191222 1205.651
0.06348431 1242.179
0.0403995 1177.183
0.0279887 1199.921
0.04133813 1288.605
0.0549434 1250.879
0.01976391 1214.237
0.01238933 1220.688
0.008887677 1258.922
0.009425863 1233.257
0.004078146 1270.645
0.009570344 1197.257
0.008116057 1175.417
0.008833317 1181.348
0.0160304 1155.788
0.01281103 1122.734
0.01350111 1150.703
0.01116036 1122.278
0.005835422 1198.085
0.00431751 1265.303
4.419214e-05 1279.889
0.0008709163 1293.482
0.01853557 1252.639
0.003244709 1196.133
0.01746742 1130.402
0.01577579 1046.607
0.006674272 1159.746
0.02604419 1211.146
