probIn varB
0.03612598 14.50643
0.04667666 12.89492
0.04383886 14.00174
0.05495938 15.50296
0.05873478 17.40161
0.03223737 18.64081
0.05379095 23.01339
0.03285515 23.68487
0.018527 18.51044
0.02705722 18.07418
0.03117192 17.76189
0.02877835 19.67936
0.06261461 19.56581
0.07628491 21.16864
0.05887154 20.49988
0.05966575 19.81101
0.04572842 20.03637
0.04337862 23.65037
0.05670531 27.8085
0.03718207 21.70105
0.04847531 25.28678
0.07904189 26.37012
0.0731091 19.96122
0.06573613 20.23349
0.07722503 24.63569
0.04300762 21.75581
0.05023845 22.41105
0.03489731 21.09489
0.04291399 24.66046
0.05904866 25.80507
0.02383468 29.07544
0.02021853 32.01527
0.01078834 35.06332
0.01023877 37.74454
0.01233269 36.66229
0.01052332 37.25026
0.01263628 38.41784
0.01438861 37.49481
0.01135118 39.02249
0.01028903 37.31387
0.01360064 32.73459
0.01643624 31.36301
0.008160313 30.00108
0.01308015 34.47388
0.003337822 36.43569
0.002119108 33.40951
0.002605479 29.23202
0.007570264 29.463
0.00219815 25.50154
0.01279793 20.81158
0.01475023 20.41178
0.008070319 20.35301
0.03605572 22.41514
0.04177997 21.54559
0.03497251 26.50308
0.03770195 27.84856
0.02422984 26.07291
0.01806249 25.6817
0.03401151 28.09964
0.02724266 27.90655
0.01762895 27.68684
0.00977998 28.7827
0.006460729 24.92324
0.004537742 23.53874
4.136969e-05 23.3326
0.01084697 24.99988
0.02508494 22.04092
0.0341718 21.09862
0.02891537 24.8792
0.03586177 22.58362
0.01218121 23.90058
0.01617429 23.75356
0.007708067 18.66235
0.0104963 20.01941
0.01774958 23.58478
0.0154354 28.59673
0.01982662 28.58017
0.01236118 24.03265
0.01269021 24.05618
0.02144376 30.53902
0.01860175 31.83619
0.01722239 31.95567
0.02474624 37.35051
0.01165075 39.38239
0.01691706 37.11159
0.01730181 31.82705
0.02173446 34.24746
0.02197473 36.52965
0.009337763 41.85937
0.008130449 42.49683
0.01208994 44.20193
0.01070079 44.5326
0.0173991 42.0415
0.01680297 41.09848
0.0177357 34.70635
0.008519475 38.96578
0.004555166 40.92078
0.009892506 39.95905
0.01221635 38.54988
0.02163264 42.59651
0.01221886 41.45673
0.02588214 46.32286
0.02604947 46.68724
0.0207288 45.82802
0.01014569 53.03627
0.02301991 61.93561
0.01367699 65.89468
