probIn scale
0.02268533 140.4479
0.02300211 140.7889
0.01428531 147.0926
0.02102029 133.1529
0.02027241 134.5101
0.004837904 154.2388
0.005405323 155.445
0.01835434 150.5845
0.007624396 159.5907
0.001454196 163.8381
0.00602017 167.9491
0.01608651 170.1972
0.03833588 169.4117
0.02909442 171.6926
0.03349326 183.5475
0.03835682 174.4675
0.01732336 172.155
0.01082529 172.2045
0.01911472 180.4025
0.0115942 175.5213
0.01081332 165.0743
0.009157032 169.9158
0.005325765 179.3459
0.009855148 176.8052
0.01535532 160.4658
0.02652455 153.2403
0.03662963 148.4322
0.03192798 152.5009
0.02581804 138.4206
0.01191799 139.1591
0.0129056 127.3328
0.01868352 129.0282
0.01363066 146.9133
0.04423744 148.5663
0.0152784 151.1798
0.008676223 146.3213
0.001650272 143.6278
0.002289983 147.535
0.002778183 143.5866
0.004996597 132.5877
0.004367435 127.9693
0.005164959 130.9359
0.009693253 133.043
0.005081877 135.5116
0.01148757 134.2651
0.01765126 123.2801
0.02728311 116.074
0.01897428 123.2185
0.02538084 129.1155
0.01616668 125.8203
0.008287242 115.4853
0.003912016 119.9888
0.003208908 112.3544
0.01028618 113.2162
0.01584177 115.5814
0.004709421 120.3352
0.01217474 117.4446
0.002309816 117.082
0.001461454 116.7906
0.000907458 119.4378
0.01208837 118.4529
0.01848626 109.3272
0.02207667 117.5231
0.01941597 104.7155
0.01154253 105.5386
0.01340318 112.1231
0.006927254 108.6423
0.01171735 116.9021
0.006330494 118.2109
0.0126567 126.4704
0.01444557 125.8628
0.03378802 124.8023
0.0167472 114.1798
0.02743023 112.1025
0.00467899 108.3707
0.009754824 98.75402
0.023823 93.4607
0.04525022 95.16782
0.03858275 92.1393
0.02661539 90.4835
0.01644482 92.4958
0.01202244 97.58155
0.01417151 95.79103
0.02364784 88.28516
0.02190521 91.65025
0.004428548 84.5467
0.02214996 82.0287
0.03088757 82.82555
0.01304018 74.79199
0.02931519 77.26801
0.02156619 82.58416
0.01247169 86.85136
0.01359963 80.51064
0.004688254 86.35831
0.008224057 82.18047
0.008901593 78.31402
0.01193143 73.7607
0.01293067 75.22126
0.02296784 75.88008
0.02186457 81.0714
0.01499559 89.07718
0.02562779 91.2539
0.01602269 87.09246
0.008193391 92.74751
0.00992849 96.39326
0.009353304 94.66618
0.007986798 94.33227
0.001317073 91.30204
0.0002761547 84.90806
2.776203e-05 98.0163
0.02371779 97.31349
0.00581241 94.97742
0.009505992 90.24878
0.02348427 89.02483
0.01951078 87.06983
0.02360628 86.18984
0.0230709 90.93582
0.02548163 81.73956
0.02246082 80.45055
0.007435831 76.88917
0.008852181 78.15932
0.005257668 73.16
0.001799605 74.94903
0.0009503292 73.8807
0.005677526 71.99281
0.005742806 71.68822
0.01031967 71.86755
0.02378451 75.71775
0.01657504 77.7506
0.005500847 71.56245
0.01597578 75.15302
0.01257797 73.22641
0.01784331 69.01327
0.00820283 65.73267
0.006660774 64.19218
0.01575848 67.58172
0.02071153 64.25867
0.01963592 68.19812
0.009853346 64.55992
0.01170456 62.4273
0.01688251 63.37254
0.01061206 65.76332
