probIn varB
0.02604656 0.01578725
0.01569672 0.01648693
0.01684463 0.01288364
0.01664595 0.01284756
0.004188083 0.01250107
0.002793066 0.0107047
0.005673895 0.01134522
0.00200531 0.01263021
0.004069033 0.01260321
0.01634418 0.01099201
0.009462871 0.009626666
0.01685341 0.009035619
0.01178704 0.009390224
0.01052797 0.009651299
0.008614882 0.009009165
0.008069059 0.008098143
0.008350624 0.008351451
0.003784295 0.006901351
0.01153151 0.007316741
0.02264552 0.007211536
0.01256981 0.006884106
0.0179537 0.006108348
0.02675603 0.004984657
0.022095 0.004710923
0.03393336 0.004016636
0.03837245 0.00404365
0.04063224 0.003521121
0.01717156 0.003891546
0.0268727 0.003694413
0.02674915 0.004420413
0.02147537 0.004387589
0.01258266 0.004253696
0.02098386 0.004493194
0.01164522 0.00423751
0.02919047 0.005121153
0.03014672 0.005274954
0.02648382 0.004871715
0.01546864 0.005177768
0.01053898 0.005700859
0.0109879 0.005207309
0.009710566 0.005706734
0.01991035 0.005735132
0.01811053 0.005377526
0.03178584 0.005498972
0.03358377 0.005236027
0.02688607 0.005113042
0.03560609 0.005552
0.02702637 0.005272462
0.0183914 0.004616392
0.01967568 0.004603246
0.02852232 0.005123464
0.04402012 0.005868316
0.05231704 0.004978941
0.02856297 0.005384643
0.02427159 0.004916121
0.03152297 0.003927707
0.02429942 0.003638738
0.0179495 0.003804226
0.01386868 0.00385495
0.02168174 0.003930739
0.01548831 0.004036741
0.02671779 0.003336099
0.05356021 0.003597486
0.02960425 0.004141699
0.0306077 0.004046467
0.0261651 0.004178186
0.02492999 0.004531618
0.02450237 0.005134128
0.02263998 0.004783214
0.0105083 0.0040175
0.02034122 0.00441642
0.04599796 0.004480387
0.02187058 0.005031411
0.01835789 0.004841387
0.01967678 0.005656163
0.02753623 0.006190224
0.02435217 0.006334533
0.03750043 0.005235965
0.01471859 0.005022769
0.02176485 0.004091197
0.02861649 0.004010096
0.02146901 0.003714509
0.009757361 0.003928718
0.01660662 0.003408446
0.02199678 0.003417934
0.03164029 0.00330413
0.0339645 0.002883497
0.03761704 0.002466965
0.03704051 0.002493955
0.06059449 0.002201114
0.04440237 0.002244011
0.0480818 0.001959477
0.04063061 0.001890523
0.02931557 0.001839544
0.0446549 0.002141225
0.07274327 0.002519607
0.0754224 0.002794359
0.04363312 0.002541749
0.02261974 0.002313534
0.01836623 0.00227343
0.02298155 0.002122014
0.03750617 0.002186346
0.04217664 0.002561307
0.04920754 0.002680725
0.02944372 0.002279867
0.04612091 0.002302975
0.04749008 0.00217713
0.04734955 0.0019848
0.04962328 0.002281311
0.03529824 0.002231819
0.04005272 0.00242552
0.03362857 0.002276435
0.06257628 0.002407536
0.04868811 0.002621926
0.03514269 0.002788451
0.05750654 0.002812975
0.0351937 0.002520641
0.01479947 0.002393781
0.0115226 0.00219883
0.01501086 0.002068732
0.02263438 0.001989164
0.01681382 0.001838903
0.02182549 0.001790198
0.03074257 0.00171562
0.02262189 0.001953441
0.03005047 0.002355118
0.01130587 0.002502622
0.007316305 0.002609424
0.008237745 0.002813497
0.02177591 0.002570522
0.01377503 0.002476087
0.008673063 0.002306675
0.01679069 0.002365252
0.02315228 0.001687821
0.0394675 0.001517635
0.01512089 0.001505224
0.01720879 0.001406905
0.02097322 0.001318914
0.01476754 0.0014691
0.03074814 0.001565623
0.02203259 0.00159561
0.03235624 0.001776357
0.03514154 0.001682614
0.02785434 0.00198945
0.02277009 0.001385721
0.02056088 0.001332361
0.016667 0.001433569
0.02558441 0.001539861
0.02378813 0.001444768
0.02342698 0.001446515
0.03750258 0.001512099
0.05096281 0.001489311
0.06494407 0.001441636
0.08760088 0.001505032
0.06200773 0.001798926
0.030092 0.001633024
0.01691707 0.001723258
0.01309532 0.001799097
0.02272066 0.001964486
0.03413143 0.002057691
0.02253346 0.001982281
0.01962506 0.001783728
0.02362497 0.0017901
0.0449296 0.001871136
0.04560563 0.001777646
0.0429682 0.001880308
0.03943802 0.001531126
0.03071337 0.001403344
0.01873991 0.001552276
0.03008711 0.001726101
0.02338337 0.001518092
0.03190298 0.001237456
0.04711867 0.001047924
0.02076491 0.0008868927
0.02119422 0.0009798186
0.05819758 0.001134074
0.06148869 0.001286133
0.06396422 0.0013435
0.08461425 0.001887423
0.08685846 0.002016198
0.0695306 0.001878745
0.04862737 0.001362356
0.02824467 0.001273608
0.03503296 0.001513268
0.03936746 0.001606091
0.05569152 0.001517344
0.05854759 0.001601811
0.06314288 0.001636966
0.09177746 0.001666165
0.07274292 0.001609969
0.06176871 0.001620156
0.06897858 0.00158324
0.07458125 0.001789108
0.06780149 0.002002499
0.07103197 0.001894741
0.04795305 0.001613689
0.0241265 0.001597028
0.02414814 0.001434927
0.00983119 0.001593636
0.01986361 0.001568107
0.02758102 0.001491678
0.01712037 0.001239481
0.02118541 0.001335228
0.03832416 0.001251537
0.02677849 0.001246061
0.02286605 0.00149328
0.01168142 0.001412997
0.02207209 0.001264913
0.02057274 0.001469096
0.04087771 0.001511396
0.05116251 0.001547042
0.04003611 0.001522561
0.06382919 0.001418655
0.0601564 0.001512151
0.07077401 0.001368526
0.06179062 0.001307113
0.05519103 0.001305132
0.05763598 0.001089604
0.0457549 0.001213917
0.04421359 0.001286568
0.03905254 0.001386293
0.04015462 0.001209871
0.0461698 0.001479847
0.05092194 0.001825546
0.04213359 0.001755998
0.04433359 0.001806041
0.04649928 0.002061166
0.04588081 0.002063851
0.04894244 0.002183386
0.0502059 0.002133042
0.03790499 0.002164973
0.03774945 0.002502632
0.03159663 0.002578901
0.02186611 0.002384483
0.04465015 0.002151315
0.04705646 0.002117997
0.04826006 0.001669825
0.05918442 0.001354344
0.07157136 0.001402807
0.07597763 0.001507165
0.07998898 0.001689161
0.05282185 0.001800047
0.03292064 0.001836868
0.03424798 0.001972418
0.02589695 0.001410537
0.01852209 0.001417748
0.03740085 0.001417475
0.04183841 0.001421844
0.03840786 0.001217918
0.06935104 0.001136702
0.0586682 0.001065678
0.08047737 0.001004227
0.08897732 0.001068966
0.04190564 0.001133908
0.04603551 0.001103818
0.0482038 0.001152307
0.03949759 0.001199037
0.05169536 0.001222242
0.07450735 0.001077643
0.06827622 0.001144559
0.07537877 0.001136828
0.05234109 0.0009654151
0.0697952 0.0009355043
0.04466697 0.0009466858
0.05039038 0.0009283453
0.0420614 0.0008289739
0.04024555 0.0009386279
0.0337295 0.000845133
0.03830504 0.001183591
0.06635938 0.001246144
0.0859262 0.001200689
0.1087684 0.001417593
0.107048 0.001472283
0.0831434 0.001409106
0.0763602 0.001321405
0.04825761 0.001126154
0.07223248 0.001289417
0.08543926 0.001079766
0.06512235 0.001132574
0.06862948 0.000980428
0.04543888 0.001040778
0.04383194 0.001124523
0.03959728 0.001044768
0.04320078 0.001233159
0.04910652 0.001242677
0.02368431 0.001180009
0.01959015 0.001331116
0.02649639 0.001249085
0.01451373 0.00138251
0.02009332 0.00126058
0.009545086 0.001305599
0.009974567 0.001390134
0.01807703 0.001509564
0.001175584 0.001399083
0.003230349 0.001629628
0.005260301 0.001793899
0.003504004 0.002266823
0.003934234 0.002352224
0.01849033 0.002413124
0.02125923 0.001848137
0.007618859 0.001998579
0.01785227 0.001988272
0.01082533 0.002416844
0.01369218 0.002462671
0.002442926 0.002523047
0.008015978 0.002435614
0.02064104 0.002273094
0.01314313 0.002379664
0.02361536 0.002398582
0.0255741 0.002766354
0.01911469 0.002663398
0.03990576 0.002790542
0.02803135 0.002626136
0.0312714 0.002448479
0.01990021 0.002280956
0.01627395 0.002122848
0.02197039 0.001984155
0.05299109 0.002205719
0.04111684 0.002714312
0.05431267 0.002609552
0.06018608 0.002528604
0.03998951 0.002619101
0.05653626 0.002521214
0.05247779 0.002499511
0.03503748 0.002304978
0.07206908 0.002629942
0.06415414 0.002248583
0.04752859 0.002356766
0.05609983 0.002480849
0.02806598 0.001996667
0.03084546 0.002300869
0.01992068 0.0021506
0.0267 0.002141283
0.06228446 0.002439032
0.07773106 0.002522439
0.07502845 0.002847558
0.03946698 0.002871396
0.05877726 0.00267901
0.0650278 0.002743376
0.05343685 0.002314898
0.0423703 0.002188821
0.03578167 0.002450367
0.07269624 0.00257584
0.05007757 0.002616901
0.05448765 0.002907597
0.05818365 0.003214111
0.0743293 0.002798951
0.07631713 0.003264654
0.05170799 0.003464693
0.07021049 0.003037921
0.05917067 0.002777102
0.0486672 0.003075782
0.04367678 0.002668449
0.0231193 0.002364479
0.02564722 0.002533073
0.02047056 0.002632959
0.02720534 0.002515214
0.009637703 0.002678599
0.01209763 0.003456351
0.01838584 0.003816741
0.02497031 0.003814327
0.0271207 0.003813579
0.02491079 0.003679473
0.03487535 0.002699126
0.02809387 0.002593364
0.03519415 0.002864125
0.02565766 0.002710041
0.03728529 0.002732467
0.05668804 0.003135946
0.04164826 0.003584821
0.03194668 0.003367724
0.02907396 0.003086235
0.02257382 0.003454862
0.01601507 0.003004599
0.02107072 0.003324958
0.01820853 0.003002332
0.01356173 0.003261611
0.04161137 0.002615774
0.05985905 0.00268608
0.0648639 0.00293623
0.05685 0.003279238
0.05400362 0.002721877
0.05959261 0.002897348
0.05778068 0.002674928
0.04499948 0.002598339
0.05747881 0.003205204
0.03164404 0.003029512
0.03117567 0.002694364
0.03573414 0.002900883
0.01146084 0.002732675
0.01680586 0.002470364
0.02517816 0.002442148
0.02500787 0.003070411
0.04054937 0.002952163
0.01842866 0.002341713
0.0288775 0.002418226
0.05431463 0.00227441
0.08696222 0.002021815
0.07317268 0.002248091
0.03743926 0.00205986
0.05142639 0.001848994
0.06170744 0.001991569
0.0675101 0.002001909
0.06497735 0.00214591
0.04391252 0.002552032
0.01870029 0.002354164
0.006013959 0.002249151
0.009427748 0.002312283
0.01370794 0.002696791
0.02773888 0.002682773
0.0285359 0.003216565
0.01654586 0.003044083
0.005929334 0.00294388
0.008520643 0.0029934
0.0114104 0.00265788
0.01503508 0.002964847
0.02058294 0.00298164
0.01345327 0.003547671
0.01401533 0.003432299
0.01494457 0.003453042
0.01907659 0.003071175
0.02659601 0.002849232
0.01036786 0.002632925
0.005975493 0.00214362
0.006295794 0.002220487
0.01627754 0.002202802
0.0243252 0.002273186
0.04464956 0.001912434
0.06723867 0.001843226
0.06389201 0.00192382
0.07890674 0.002115107
0.06911761 0.002338711
0.04522727 0.002741061
0.05635652 0.003033066
0.07084069 0.00283645
0.06355579 0.002704081
0.07761355 0.002358852
0.06123053 0.002397208
0.02452364 0.002097838
0.015475 0.002051361
0.04038722 0.002243049
0.05520146 0.001970894
0.04421468 0.001899451
0.03240275 0.002180623
0.01895063 0.002029214
0.02221365 0.001879072
0.0073962 0.00247487
0.001569671 0.002675265
0.0031962 0.002659444
0.01629232 0.002253249
0.01055468 0.00234239
0.01393466 0.002012972
0.004694452 0.001928056
0.02717756 0.002400518
0.05132464 0.002447084
0.05061765 0.002358551
0.04651111 0.002350841
0.06007846 0.001846535
0.08300415 0.002005629
0.05986972 0.002043606
0.08673073 0.002062935
0.0588379 0.001959309
0.05574305 0.002181636
0.05360933 0.00272416
0.05933491 0.002628046
0.04789669 0.002342477
0.07365698 0.002374267
0.07973063 0.002135432
0.03955436 0.002105423
0.05259531 0.002162987
0.03232826 0.002265784
0.0246535 0.002527214
0.03525595 0.002031109
0.03677169 0.002203375
0.03333398 0.002125951
0.03507878 0.001965679
0.04159952 0.001945897
0.02398301 0.002144197
0.03946413 0.001692653
0.04358502 0.001946304
0.05415407 0.001869194
0.03473004 0.001702334
0.04064112 0.001794742
0.0215041 0.002108565
0.01833799 0.002361869
0.01955416 0.002532615
0.0176874 0.002129387
0.009088014 0.001818754
0.01406146 0.001868338
0.02275916 0.00154254
0.02325525 0.001556031
0.01519939 0.001595501
0.01414465 0.001892098
0.02100063 0.001833026
0.01562323 0.002092012
0.02709062 0.002278902
0.01738808 0.002169079
0.01972918 0.002008589
0.02211676 0.001808408
0.01658561 0.002259878
0.02075474 0.002331166
0.0233272 0.00226876
0.03128824 0.002668328
0.02880006 0.002527331
0.01754863 0.002270132
0.02024633 0.002204985
0.04316077 0.002451276
0.02861263 0.002143881
0.02807593 0.002132101
0.02508769 0.002426583
0.01274406 0.002490474
0.03791654 0.002564851
0.041518 0.002668322
0.06444313 0.002664457
0.06058161 0.002466388
0.04336339 0.002161098
0.04867311 0.001906568
0.01249647 0.002004421
0.01692015 0.002432219
0.03261085 0.002560025
0.03079102 0.002402281
0.0271791 0.00285513
0.04406956 0.002604274
0.06821314 0.00332507
0.06188072 0.002631208
0.07085436 0.002672065
0.09295233 0.002938817
0.08100438 0.002226642
0.06444677 0.00231318
0.05052589 0.002397684
0.0535937 0.002464862
0.05040609 0.002631967
0.03567348 0.002236284
0.03744876 0.001796469
0.05734796 0.001855999
0.06720544 0.001959588
0.06885157 0.001634451
0.05064203 0.001756675
0.07938069 0.001824242
0.09820188 0.00201937
0.08585077 0.001832424
0.07388814 0.00206685
0.07703291 0.001836992
0.04452873 0.002100948
0.03168916 0.002267829
0.04769201 0.002525438
0.02217239 0.002399344
0.02262255 0.0027052
0.02519924 0.00291459
0.02943179 0.003526456
0.02989823 0.003410198
0.02185516 0.002955577
0.02212291 0.002866089
0.02701423 0.003036846
0.02655255 0.00344443
0.03670717 0.003122365
0.02829701 0.002889576
0.02642609 0.003280462
0.02983834 0.00336618
0.0274113 0.003593483
0.03601984 0.004213876
0.02633603 0.004608844
0.02393052 0.004231356
0.02657009 0.003472155
0.01925912 0.003242029
0.01779914 0.003445151
0.0293089 0.004010216
0.03592236 0.004163308
0.01517907 0.004152972
0.013048 0.004438655
0.01261756 0.004815679
0.01627905 0.00454141
0.02670818 0.00452229
0.0276113 0.004139495
0.03842881 0.004569091
0.0355417 0.00469211
0.01755121 0.005672207
0.01946057 0.005319046
0.0359687 0.006499218
0.01923429 0.005100374
0.04005874 0.005213894
0.03243823 0.005716483
0.02552579 0.006776496
0.02647004 0.006097175
0.013007 0.005714685
0.00810606 0.005904335
0.01023419 0.005517996
0.02912636 0.006206495
0.02296634 0.005261607
0.01674612 0.004613591
0.02807927 0.004465341
0.01498499 0.004435826
0.004517886 0.004412432
0.01599463 0.003841157
0.001663899 0.004104271
0.004981963 0.003909669
0.008710091 0.003757163
0.009882849 0.003420896
0.003682047 0.003268435
0.007920874 0.003271485
0.01465848 0.003503341
0.01163836 0.003634142
0.01086357 0.003544229
0.005071917 0.003863738
0.01808272 0.003810414
0.01696608 0.003418458
0.02570611 0.002921045
0.03578705 0.002809844
0.03764363 0.002572378
0.03736015 0.002921393
0.04348178 0.002541381
0.08298348 0.002710296
0.06203124 0.002502836
0.08045185 0.00202937
0.06779539 0.002192308
0.0517619 0.002168927
0.05009918 0.00205027
0.03009673 0.001902638
0.03906524 0.002254916
0.04105325 0.002064733
0.06314617 0.001967335
0.03561128 0.002080868
0.07109849 0.001964813
0.07944369 0.00179347
0.09737062 0.001529977
0.08099715 0.001439069
0.08336828 0.001416213
0.06449047 0.00157156
0.05122172 0.0015321
0.04325084 0.001612885
0.03017752 0.002059744
0.02672146 0.002188789
0.01981127 0.002228101
0.02542567 0.002821741
0.02480069 0.003035622
0.0429516 0.003494514
0.05612077 0.003379259
0.04415995 0.003084594
0.05732223 0.003228212
0.01986324 0.002874866
0.02215523 0.003035516
0.01917866 0.003056831
0.0216335 0.002957554
0.02479192 0.002997866
0.02517836 0.002734091
0.02110093 0.002652167
0.02229181 0.002575588
0.03068986 0.002392557
0.0299403 0.002348048
0.04792542 0.002720741
0.02159677 0.003114686
0.03663068 0.003955954
0.01386168 0.004218907
0.01087083 0.003893458
0.01189992 0.004255669
0.01937468 0.004448739
0.0245049 0.004007483
0.02848705 0.004459614
0.01518905 0.003751665
0.0181285 0.003353464
0.01642561 0.003159692
0.01309783 0.002947861
0.02199599 0.002717798
0.05698126 0.00304118
0.0421696 0.002523462
0.04224026 0.002772257
0.04981428 0.002722291
0.05272304 0.002680078
0.0481786 0.002528953
0.03198328 0.002230397
0.07036053 0.002058566
0.04245185 0.001505684
0.03533087 0.001300296
0.03745526 0.001035139
0.01962099 0.001170272
0.02517854 0.001186544
0.03037878 0.001217262
0.03441911 0.00125648
0.02582937 0.001358023
0.03226571 0.001246813
0.04127385 0.00110667
0.04108665 0.001056597
0.0262096 0.0009471466
0.0420646 0.0009585968
0.06267764 0.0009172171
0.09876195 0.0009943456
0.08023464 0.0009968312
0.07936326 0.0009109046
0.07571804 0.0009717321
0.06790142 0.00109212
0.06391325 0.001115144
0.08901303 0.001122372
0.09079995 0.0009436937
0.06623534 0.001017051
0.07926915 0.0008924281
0.1115355 0.001025755
0.1259725 0.0009097114
0.1570292 0.001006104
0.155666 0.001011183
0.1143463 0.001163625
0.08433737 0.00132239
0.06548813 0.001348823
0.05586148 0.001481136
0.08881892 0.001310246
0.06030914 0.001195319
0.0617176 0.001313893
0.06249308 0.001355929
0.03650246 0.001418788
0.04693724 0.001437495
0.05090148 0.001591544
0.08000011 0.00165523
0.122165 0.001546387
0.1066266 0.001600863
0.1208371 0.001501947
0.1080417 0.001444185
0.1341714 0.001267828
0.1196887 0.001047451
0.1299543 0.001256677
0.0918618 0.001313003
0.1279614 0.001052415
0.08971288 0.0009051968
0.08944268 0.001022853
0.0815494 0.001192742
0.08841389 0.001369757
0.09487326 0.001195787
0.09527574 0.001131381
0.123109 0.001162366
