probIn varB
0.0533789 324.024
0.05297031 362.2997
0.04993015 318.4728
0.0534057 296.1186
0.05621439 300.1634
0.0304645 351.9103
0.03116729 347.5643
0.02278061 357.6786
0.006184531 344.4304
0.007802229 324.5354
0.0004824209 287.2709
0.01215595 257.8594
0.0240646 294.041
0.02372488 250.664
0.0287505 274.6396
0.02187197 262.6508
0.0195994 296.1264
0.03278544 321.7771
0.04535965 303.2476
0.05967271 318.2298
0.03868986 311.322
0.02219321 255.7256
0.0154348 302.1385
0.02227699 365.5885
0.03554684 405.5603
0.0320045 374.3086
0.04191358 308.0615
0.0357187 297.1488
0.05431217 311.9811
0.05701415 279.4122
0.03910752 274.8384
0.05340257 276.2081
0.03544707 243.0907
0.0504397 329.8365
0.05546694 353.9707
0.04973711 439.5949
0.05034348 400.7641
0.03678846 392.1465
0.03193488 404.7444
0.03165753 380.3198
0.04501109 461.5618
0.01871184 393.4074
0.02070433 399.2137
0.0045684 450.0715
0.002892925 397.8554
0.00299201 417.1616
0.007291208 498.4299
0.01555329 494.2648
0.01579449 446.7632
0.01737941 423.031
0.0229712 419.855
0.008194452 492.9374
0.009060525 485.7749
0.0128202 478.3747
0.002594038 385.6363
0.006914927 326.2484
0.00870666 280.7572
0.01255087 304.0008
0.01334701 257.2615
0.05488496 264.6771
0.06056866 242.5579
0.05049532 253.7459
0.01749508 256.8227
0.01584189 260.4043
0.01522378 262.9496
0.02596679 219.5756
0.02666818 211.852
0.03754558 227.3157
0.02989512 234.4163
0.007513975 261.4255
0.006061491 276.6515
0.002846367 253.8237
0.005694422 246.0312
0.005353446 260.371
0.009550224 267.0664
0.007759971 223.9937
0.01002072 250.1462
0.01802529 275.3662
0.02157933 262.4078
0.03152628 296.143
0.0219341 271.4951
0.04288181 269.5443
0.01376533 290.8684
0.01164574 313.2704
0.00892649 351.165
0.00511641 377.8452
0.005532476 349.2694
0.008614032 358.9934
0.01501323 375.3354
0.01680398 443.4309
0.01585048 492.4217
0.01020876 457.4197
0.01958006 472.4555
0.02188161 447.7824
0.03281431 399.3423
0.03000797 441.9539
0.01910715 376.7941
0.003780015 377.5335
0.01638287 367.336
0.01253623 290.8996
0.02679306 325.8764
0.03251623 350.6287
0.02449993 316.5238
0.03202512 304.989
0.02989389 311.5654
0.02629522 340.8633
0.02948397 336.3006
0.02135994 353.4447
0.01643267 385.8488
0.007486411 317.6026
0.02389969 349.4414
0.01369273 372.2758
0.01888315 384.6919
0.03374323 374.3123
0.04038303 471.1199
0.02120133 500.4172
0.03413287 611.5174
0.03224353 693.679
0.02922775 703.2146
0.02609173 749.4929
0.02551646 658.0581
0.01797051 582.236
0.01874661 615.0758
0.01794099 681.7886
0.01598611 535.5596
0.01413275 570.2938
0.01586415 651.6216
0.01504304 687.826
0.006883126 550.1567
0.009359883 527.1417
0.01332391 579.1373
0.006224432 677.1998
0.007751047 768.2897
0.01028464 825.9736
0.003116732 811.4258
0.0004304546 696.928
0.004207386 661.6108
0.005889531 698.6292
0.007527687 823.5801
0.0003648105 779.9152
0.0002952484 704.3493
0.003052075 749.8557
0.01219117 790.2663
0.01197401 797.4085
0.01339231 713.5371
0.03890956 820.6543
0.03809194 736.4453
0.03414681 823.8325
0.03703474 797.7459
0.02048152 669.42
0.02710646 636.1324
0.02608404 640.6838
0.01394655 685.3633
0.04204411 735.4401
0.0246258 765.3787
0.02287894 788.6333
0.01748467 831.7669
0.01935877 810.6741
0.01400961 811.8855
0.003291112 703.0667
0.0007896006 671.9862
0.003827957 752.8163
0.009140152 842.4865
0.005713931 908.0878
0.005970066 794.0216
0.004038635 866.4387
0.002369715 743.1013
0.006166306 752.3974
0.01002156 792.1333
0.005907886 792.4129
0.008045044 817.9029
0.001583998 746.7986
0.003477422 725.4799
0.003343114 576.0491
0.008869762 508.5034
0.01084989 557.1107
0.009952816 448.5565
0.01204473 440.024
0.01299828 524.7179
0.01139065 622.2435
0.02473006 577.225
0.03947261 474.5626
0.04741835 508.6597
0.02625443 492.1984
0.03327692 561.1264
0.0125278 537.3694
0.007638662 457.7255
0.008974344 556.0774
0.01944326 502.9367
0.01067656 508.0007
0.01331027 508.8648
0.01283186 577.2435
0.009385841 523.8504
0.0311267 489.5353
0.0290124 523.4686
0.03303032 527.6698
0.01645155 518.6266
0.03056162 491.8684
0.03144184 532.4116
0.03301368 579.5902
0.02488499 666.9192
0.01576117 604.7219
0.009261687 598.7494
0.008268013 737.6191
0.00025681 760.7394
0.005510879 728.7403
0.008076422 625.0581
0.004549716 613.8504
0.007407522 549.8201
0.002552202 533.7737
0.008035895 547.4272
0.007683834 457.4584
0.009461379 452.8863
0.03107353 511.9676
0.05829423 575.7811
0.06501534 499.0553
0.0460298 537.0297
0.04065603 510.5515
0.03764149 509.2581
0.04581021 548.022
0.06669041 534.3321
0.07545583 486.3816
0.04793021 424.003
0.03970105 350.5884
0.05597293 354.69
0.04013386 341.5827
0.05647317 345.3857
0.02788894 354.9883
0.02379283 350.5767
0.02030119 333.9305
0.01590488 344.5308
0.01589591 324.4279
0.03364542 315.2058
0.02712434 334.6702
0.00326531 376.2634
0.003847567 380.9986
0.002278008 392.5645
0.005882994 441.214
0.00682589 488.6911
0.01573951 489.2834
0.01262037 511.3618
0.01983998 459.663
0.01905074 394.5473
0.027251 378.6804
0.02725354 373.3412
0.01790871 323.4475
0.03785875 319.584
0.04139127 311.9162
0.03750729 280.6986
0.009316138 373.328
0.01791852 395.597
0.007515764 395.7359
0.009667841 451.0732
0.009057035 453.213
0.002041711 386.5629
0.006599328 411.4361
0.01601333 372.8979
0.02317113 387.6211
0.02136059 419.5192
0.01608471 405.1309
0.01070932 424.198
0.01300212 373.9793
0.02203406 301.1863
0.04316053 284.7036
0.02809052 289.151
0.02031767 323.9908
0.02427943 330.1056
0.01030447 309.1064
0.006636856 371.573
0.01502377 376.7526
0.006959205 434.7349
0.009726492 422.7727
0.009376089 366.7537
0.008172222 368.8191
0.006844631 331.8973
0.001839756 317.555
0.005174246 337.5181
0.001428369 335.6368
0.01651687 327.7435
0.0192161 327.7164
0.02751669 375.4392
0.0109347 393.8231
0.01215256 459.1795
0.006194686 400.3172
0.007271405 361.8916
0.003900189 365.784
0.008859652 365.3745
0.008282735 415.0835
0.01493421 461.7448
0.01900826 591.6266
0.02195667 483.4957
0.0259557 486.4724
0.01113024 471.8777
0.008874698 549.5632
0.009005182 559.2026
0.009217097 554.6816
0.01736618 526.6903
0.02264565 505.3886
0.01362452 578.0751
0.02648131 540.7851
0.01570302 383.3587
0.004413924 428.5335
0.01847044 472.198
0.02175055 491.7232
0.01601677 566.7252
0.007652263 476.5211
0.01427042 537.2898
0.006260397 517.2555
0.005040585 484.3567
0.007489039 412.4728
0.01613761 414.9373
0.01482352 443.2666
0.02072814 392.823
0.01478943 371.0021
0.02619885 361.7835
0.01620596 367.1099
0.008145126 415.6157
0.02242339 412.8639
0.0227793 424.8368
0.008288959 433.5921
0.001687768 482.3988
0.007427997 526.4622
0.002436287 568.0939
8.82605e-05 504.1589
0.002132412 510.0368
0.00368966 409.0552
0.00943945 454.3648
0.01278101 453.4551
0.003741362 500.8983
0.01293714 475.292
0.01427938 500.1785
0.0229333 449.5837
0.01141151 469.2088
0.0004597327 396.3926
0.0006776189 319.269
0.002147889 324.0774
0.005633848 323.2385
0.008726162 251.4541
0.01799235 246.6122
0.02102997 294.9686
0.01231865 309.4665
0.01986671 327.3183
0.0153723 314.4993
0.01432695 298.9016
0.01127371 352.106
0.01099513 317.9314
0.001861973 310.6805
0.0106069 290.6392
0.01098755 303.7492
0.02513783 308.267
0.02265695 311.5234
0.0149768 311.8369
0.01622666 269.5546
0.02589061 262.8178
0.01685514 231.9517
0.01325683 243.0153
0.01636696 234.371
0.03364725 219.0273
0.02632669 252.2471
0.009497717 270.2887
0.009626658 266.0651
0.00803078 270.0449
0.005515389 248.3026
0.01237461 229.4528
0.02788778 231.7592
0.02347913 241.7923
0.01709433 232.5189
0.03004764 254.1647
0.0208386 238.0057
0.01275652 219.856
0.01079574 207.6637
0.005829097 183.3649
0.006677387 207.3761
0.01740744 204.1545
0.02126909 222.3254
0.04052448 205.6091
0.03063953 221.3146
0.02845636 264.6041
0.0455304 269.836
0.01503726 275.2497
0.008495847 275.4696
0.004515484 301.3769
0.02311927 283.9059
0.03574571 300.8881
0.02661736 416.1465
0.01149202 358.9556
0.0363228 388.4847
0.02530759 459.2747
0.0155072 456.0565
0.02680992 386.6563
0.02312652 445.1267
0.009942796 471.5321
0.004475492 497.2707
0.005528768 519.9496
0.003832574 440.4109
0.007253522 402.8823
0.00903937 396.8414
0.00402344 406.1271
0.007040976 375.5628
0.03213876 314.5628
0.02523401 333.7729
0.01695806 366.4547
0.0177694 341.3267
0.01984996 381.1869
0.02828609 417.4213
0.02957338 570.3479
0.009910159 536.1416
0.01593526 531.3563
0.02457434 470.8766
0.03368279 451.5825
0.02033665 376.6084
0.01985477 466.941
0.01432782 631.5353
0.008541973 610.7602
0.01488448 608.9955
0.006830677 618.8396
0.01605038 641.6311
0.01153443 677.3009
0.003335224 616.205
0.004330208 571.7238
0.01624565 546.9447
0.01719713 658.1381
0.02318052 721.3323
0.001601399 672.3346
0.005392506 575.4255
0.01023884 544.9939
0.003981186 655.4157
0.006948805 590.6232
0.005450868 603.0212
0.0007003703 648.5762
0.001535935 681.9285
0.002932279 731.0431
0.008212347 643.4247
0.008735874 658.5767
0.003076367 703.5488
0.009712485 687.6677
0.0229161 574.0785
0.02353027 591.8517
0.0118405 581.8812
0.0113032 534.4189
0.01183239 449.9945
0.003712566 514.2772
0.001319652 643.8399
0.0006498255 748.2752
0.00461297 693.8127
0.01036797 692.2315
0.01266842 767.7833
0.01637685 724.89
0.03417752 707.1994
0.03464724 702.9077
0.01805072 646.644
0.002500421 666.994
0.007269951 709.0533
0.01184951 834.1558
0.01435302 795.1685
0.01039753 785.101
0.002296528 868.268
0.01224715 889.7345
0.00735716 857.8855
0.01039959 829.515
0.01900742 817.7151
0.01804995 808.5395
0.03271649 848.0112
0.01659321 795.2291
0.006157851 1027.521
0.00758924 981.6603
0.008696011 937.2321
0.009574812 976.8457
0.01007266 927.0906
0.003986569 763.2371
0.001664343 987.4486
0.006493405 893.5136
0.01090612 893.1738
0.01252021 847.3567
0.001568055 816.2313
0.002894737 761.6583
0.009338513 749.8118
0.00628741 686.4254
0.01006642 573.2312
0.02302102 558.4332
0.04117294 532.4445
0.02111909 638.6003
0.01153098 630.8628
0.01042072 602.8275
0.01636939 559.1541
0.006021235 640.7507
0.009792409 670.9908
0.005522583 673.4059
0.003366075 556.2017
0.00568552 645.9103
0.0009302826 649.3983
0.00256085 654.7088
0.007594407 687.4291
0.007187396 655.2132
0.01018769 722.6043
0.01238277 778.7243
0.02838229 828.6569
0.02577778 678.3371
0.04060795 646.4446
0.05319846 596.105
0.03881043 650.6794
0.02079928 614.0389
0.01979551 481.7285
0.007525524 438.063
0.004359432 337.1396
0.008401708 309.6814
0.002195058 327.1761
0.002551772 329.2508
0.005532197 310.3644
0.004842874 331.0758
0.01027317 328.0695
0.02528724 301.2557
0.006069545 278.2787
0.009417346 247.0974
0.003532897 237.0107
0.0005272965 222.1066
0.005518487 242.1976
0.005154893 247.4595
0.001321548 229.7112
0.0004073533 206.0407
0.00218829 234.9128
0.004124422 223.4793
0.006859759 189.4389
0.01950616 181.7407
0.03293003 171.2767
0.03421094 182.9487
0.03847549 180.5388
0.07824555 160.0304
0.09785425 162.9172
0.1281814 158.0563
0.1279225 125.7492
0.1020911 117.4864
0.1100849 130.0039
0.1012508 145.6125
0.04235978 123.0387
0.02203628 146.9155
0.01429317 150.8293
0.02021461 188.1207
0.01944077 175.608
0.04531855 216.3638
0.05573763 194.815
0.02813613 210.8173
0.03298703 219.0726
0.02974466 220.1459
0.01551241 243.8978
0.008925537 247.3094
0.009952628 234.1292
0.01893996 309.9225
0.01166508 287.1011
0.007818766 282.2232
0.01622867 292.6514
0.027943 297.2426
0.01662817 291.8981
0.01605707 308.9413
0.02009313 337.2992
0.006760565 310.2475
0.01554735 357.7654
0.0256717 336.9349
0.0206608 284.6347
0.02866092 328.1358
0.03717267 341.7993
0.03940915 320.9967
0.04530688 312.0638
0.02828104 302.735
0.02172671 334.0838
0.01565017 358.0906
0.02339131 303.2573
0.02559346 265.5954
0.02516092 265.8106
0.007554206 295.2333
0.04018102 297.1102
0.03320355 313.0409
0.01907221 260.5103
0.02927051 276.0232
0.05073109 270.9078
0.04981884 376.0457
0.04662067 325.0609
0.04579269 298.6117
0.02821099 261.8643
0.04294758 228.0012
0.03540531 224.949
0.04610157 248.5519
0.03288729 240.6949
0.03653476 267.7082
0.02456986 347.1322
0.02908354 393.4413
0.02939114 386.7633
0.0355486 426.3995
0.0390265 391.1559
0.05144719 368.1075
0.03828186 341.6328
0.01796421 340.6477
0.01429626 341.2342
0.008837241 338.4626
0.002263805 355.1556
0.003614579 401.2791
0.01244611 458.4123
0.001379525 482.2666
0.0107494 518.2585
0.0212334 545.1069
0.02314806 675.0859
0.01594075 663.8308
0.0203458 583.1189
0.01515671 751.5573
0.005925004 759.4906
0.00730832 784.0869
0.0105185 866.8167
0.01692338 1009.74
0.01087257 1027.657
0.01076468 984.1146
0.009923953 909.1555
0.01066245 881.119
0.01010684 766.5074
0.02652995 704.6451
0.01233135 612.1478
0.005972805 602.2992
0.006073678 606.7357
0.01467235 519.8078
0.0112444 453.9256
0.01412451 410.0824
0.02703743 362.4138
0.04870151 422.8512
0.0284301 441.0745
0.0343139 434.4444
0.03352649 293.3077
0.03674612 303.0783
0.03440088 332.9264
0.01250361 307.3301
0.01754321 399.2999
0.01604168 330.4341
0.0184943 340.4081
0.004192547 365.9419
0.01046019 488.3939
0.01504736 511.5558
0.007200884 452.7708
0.01737874 498.7285
0.02483713 475.785
0.02821064 458.7461
0.0304829 459.7399
0.04439261 386.4487
0.02675139 453.5355
0.01302826 411.5723
0.01645708 358.1767
0.02323952 365.0788
0.03229852 379.5166
0.01634436 340.8232
0.006533117 363.994
0.01678984 352.7986
0.009643949 338.4566
0.004929856 394.6975
0.003399422 341.0123
0.0007294121 305.1386
0.003090149 269.9986
0.009204518 247.2848
0.02322604 275.4489
0.03241465 307.2624
0.03022665 302.2842
0.03596791 316.061
0.04883485 306.8401
0.07278967 297.7577
0.03373696 267.9937
0.03085215 242.159
0.02489363 232.6779
0.01008918 230.7909
0.01031731 240.1029
0.03588489 235.8147
0.02047812 229.5131
0.01887548 207.6345
0.01966067 221.6176
0.03888443 217.5625
0.03378277 222.4365
0.04373788 250.7704
0.07084278 235.0098
0.04871213 234.9273
0.07423691 247.2065
0.06128426 251.2868
0.05772779 245.7114
0.05472383 236.4943
0.07541305 240.0924
0.100255 244.0045
0.08867782 241.7412
0.09261237 198.6357
0.07167725 208.8202
0.06896535 245.3221
0.0340664 286.2231
0.056171 286.2155
0.07354797 262.9403
0.06689156 272.572
0.04605059 236.6466
0.08173325 226.2018
0.1008811 189.7039
0.1183437 182.7832
0.08551501 192.4659
0.108777 197.3746
0.04260327 230.0762
0.02705346 235.6887
0.0251838 248.5584
0.01648469 247.8103
0.01258654 242.9634
0.00323571 241.9303
0.006191089 300.0166
0.004633204 288.1682
0.003490758 268.432
0.00551645 245.2694
0.008090255 282.4703
0.0005527352 272.3944
0.002096758 260.3858
0.003942808 297.9738
0.01063132 316.1288
0.003705496 302.531
0.007352997 274.7065
0.0008727838 280.4826
0.004892547 273.2662
0.001476704 235.315
0.005484627 241.3497
0.01761329 220.5396
0.02186704 249.4477
0.02457903 224.8632
0.02522982 255.3128
0.02127286 256.7129
0.01903233 241.5128
0.03782517 270.8326
0.01811649 297.5214
0.0203955 310.3463
0.00420146 290.4373
0.002830653 268.8196
0.004239079 251.3396
0.00456363 281.9508
0.002458045 302.3353
0.006132552 305.8521
0.001774971 327.9285
0.003282575 390.4505
0.004808227 353.1088
0.002718548 310.5971
0.01991999 320.1167
0.02193856 262.866
0.02831544 309.4976
0.02134276 269.846
0.02487042 274.4432
0.0164735 261.9912
0.006485584 254.9309
0.01591555 260.1879
0.02589431 273.5334
0.01395625 293.024
0.003281258 288.1001
0.005906836 284.8194
0.007973107 260.0499
0.02040965 253.867
0.01215033 228.9507
0.01307189 239.4246
0.0213934 240.6094
0.00649769 246.8961
0.0075784 269.1745
0.01749866 279.5878
0.01791008 270.7741
0.00156403 253.9955
0.003310294 262.4872
0.0147469 258.3229
0.01456492 263.5357
0.0188017 273.6986
0.03084158 273.6217
0.02117716 273.3653
0.006386183 319.2456
0.0103933 301.7204
0.005559279 295.41
0.004889207 278.5421
0.01207114 253.115
0.02927519 263.1499
0.01751256 258.4674
0.03588114 266.5142
0.04762657 236.9929
0.05457219 224.2309
0.07908618 246.8469
0.05709372 268.1652
0.06563315 238.6669
0.03137819 219.4551
0.03980514 244.4049
0.04902382 255.5073
0.04226447 239.3496
0.05386603 252.4189
0.01973676 293.0769
0.006943729 326.4029
0.01768212 291.1799
0.01909412 302.9934
0.006681349 330.4978
0.008585553 290.0406
0.01867173 398.1491
0.01793525 392.6498
0.01357014 436.4627
0.005241037 387.6587
0.01179024 412.484
0.005241655 411.9712
0.005411747 390.9315
0.004404929 380.9136
0.009484978 371.5442
0.02427079 370.7094
0.05651741 345.7561
0.04379379 335.895
0.04560771 330.633
0.04029443 313.2203
0.04640172 316.1041
0.01769135 298.7617
0.008965288 267.5807
0.007488362 239.3345
0.006118659 199.1882
0.00891701 219.4192
0.01946353 204.5585
0.02838836 176.7069
0.01483367 155.1821
0.02898717 186.0942
0.03855393 184.264
0.0585921 161.4721
0.05020997 156.3974
0.05468807 155.125
0.04762103 135.7213
0.05412256 141.9034
0.03533735 151.1772
0.06613534 149.3166
0.06726925 151.5779
0.02472186 140.0575
0.03895677 142.846
0.05434616 169.2417
0.03991342 165.8576
0.07510163 167.1013
0.07943621 169.8627
0.07254403 164.8686
0.06793835 155.3448
0.05938888 150.9391
0.06254602 131.8637
0.07807224 132.3937
0.08825551 120.5576
0.04511104 141.8021
0.04524847 143.987
0.05977089 145.3378
0.04138257 172.2279
0.04436594 165.2099
0.03444382 152.3091
0.03181715 185.8239
0.04423605 188.9728
0.05180235 190.2513
0.0449669 209.1403
0.06723257 241.207
0.05753095 192.099
0.04112562 225.5273
0.03559852 254.8796
0.01578469 267.1239
0.0188195 254.2086
0.01908923 256.4577
0.01238838 256.564
0.01358326 270.2856
0.01232869 254.2186
0.008087948 236.6737
0.01984939 219.2401
0.02439985 222.3346
0.008079424 243.2677
0.01706827 308.0841
0.02018143 332.409
0.03357193 333.9668
0.03221387 350.5696
0.02982182 427.3823
0.02379519 404.8423
0.01880504 403.0885
0.01894962 399.4397
0.01418377 350.4441
0.008212259 291.2622
0.006944962 235.1561
0.02364699 239.8694
0.01757548 227.501
0.01768331 218.451
0.04576762 190.0639
0.02911637 183.8608
0.02748015 184.7619
0.04927607 181.3609
0.05539358 174.4189
0.04724877 250.053
0.03815431 215.6079
0.04377385 185.3576
0.02399154 177.0811
0.02132215 178.4218
0.02011676 183.7926
0.02884763 198.9704
0.01463549 198.5262
0.01384765 228.0329
0.03145066 242.5279
0.01301471 309.1835
0.0110444 276.7332
0.01479063 279.876
0.01005912 248.6031
0.01066426 257.8499
0.006010083 249.8528
0.003806805 237.5568
0.01121648 190.5361
0.01414477 196.6289
0.008717455 199.9836
0.01321381 184.3291
0.009154632 216.9777
0.005657407 232.8977
0.007072458 219.3461
0.02455907 223.8212
0.00903341 260.4551
0.0206958 245.4375
0.02538204 230.8273
0.03321469 246.7526
0.06613912 252.3383
0.02692987 259.7626
0.02385546 278.8664
0.02920428 301.3959
0.01492823 253.1936
0.01083575 238.0762
0.004336782 230.7035
0.02899278 187.8558
0.04379644 205.2166
0.04774482 187.8217
0.04890807 177.963
0.07084064 187.6085
0.08933389 180.4818
0.08736302 184.6708
0.07135442 176.44
0.04544255 187.9463
0.07186455 153.3282
0.0772395 172.6163
0.0591322 174.9356
0.06641972 182.2819
0.1078861 187.7906
0.1012949 202.3801
0.07787126 208.3057
0.04779776 219.1392
0.03860784 226.9487
0.04202029 199.6203
0.06683985 237.5314
0.0653441 215.3172
0.03901564 206.6615
0.04254339 205.6174
0.02384943 187.1109
0.02314386 171.4451
0.02444904 187.8209
0.01850349 188.6354
0.01556326 244.7678
0.03281182 248.7942
0.02617237 207.6248
0.02400458 201.012
0.04456926 190.6111
0.08817803 174.7303
0.09228694 152.0968
0.06863011 158.5371
0.06028617 148.9361
0.04509004 135.687
0.04226875 145.1133
0.01747058 141.3684
0.03340613 157.2451
0.02493531 172.4497
0.02534833 185.1737
0.03070049 200.5463
0.02900459 228.9607
0.03259605 261.1377
0.03474208 246.0359
0.03837944 299.6387
0.04269775 255.3189
0.0469883 270.0835
0.05096244 245.9913
0.03148412 281.3869
0.03094046 272.8246
0.05255436 273.5615
0.0378935 255.5659
0.04870245 251.8095
0.03008394 249.9437
0.01892621 300.2586
0.02680638 290.138
0.02804519 340.3469
0.02005155 387.4256
0.02488184 329.4505
0.02479799 344.5646
0.0299801 379.6462
0.04557153 422.5778
0.02110629 496.386
0.0363057 510.8214
0.02538445 522.449
0.02069042 512.8431
0.01164925 514.3003
0.002420251 562.6363
0.009143319 563.4908
0.002763358 575.1547
0.004843463 623.927
0.01489389 698.7028
0.001857029 790.2407
0.002942347 714.8381
0.0005975335 653.1824
0.002342447 683.1922
