cross_id,parent_A,parent_B,G_ij,trait,mu,sigma,U,direction
TSs303_x_TSs358,TSs303,TSs358,-0.2976693871170167,Flavonoid,113.339880446284,32.940454170502456,171.1503775155158,1
TSs303_x_TSs358,TSs303,TSs358,-0.2976693871170167,Antioxidant,238.218229294498,77.67129203683868,374.5313468191499,1
TSs303_x_TSs358,TSs303,TSs358,-0.2976693871170167,Seed_Length,8.1795,0.38108423757120297,,0
TSs303_x_TSs358,TSs303,TSs358,-0.2976693871170167,Seed_Width,6.447,0.2712845627791522,,0
TSs303_x_TSs358,TSs303,TSs358,-0.2976693871170167,Seed_Thickness,6.5095,0.30333958717746057,,0
TSs303_x_TSs358,TSs303,TSs358,-0.2976693871170167,Mass_of_Seeds,0.27645,0.03412333824039815,0.3363364586118987,1
TSs303_x_TSs358,TSs303,TSs358,-0.2976693871170167,Seed_Coat_Tannin,921.619684570719,128.49914728040508,-696.1036810936081,-1
TSs151B_x_TSs303,TSs151B,TSs303,-0.2964858016068634,Seed_Length,7.7585,0.38091040720992914,,0
TSs151B_x_TSs303,TSs151B,TSs303,-0.2964858016068634,Seed_Width,5.9865,0.2711608171898398,,0
TSs151B_x_TSs303,TSs151B,TSs303,-0.2964858016068634,Seed_Thickness,5.96,0.3032012197908592,,0
TSs151B_x_TSs303,TSs151B,TSs303,-0.2964858016068634,Mass_of_Seeds,0.22025,0.03410777298833734,0.28010914159453204,1
TSs151B_x_TSs303,TSs151B,TSs303,-0.2964858016068634,Seed_Coat_Tannin,1118.064184155125,128.44053280362303,-892.6510490847667,-1
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Tannin,771.6035913481894,169.8926299959693,-473.44202570526335,-1
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Phenol,145.75157268062952,106.9338773220306,333.4205273807932,1
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Flavonoid,193.87699874080695,32.70773651864333,251.279076331026,1
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Antioxidant,281.076463773063,77.12256005499904,416.42655666958626,1
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Seed_Length,8.192,0.37839195444513996,,0
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Seed_Width,6.257,0.26936799216634844,,0
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Seed_Thickness,6.044499999999999,0.30119655429520387,,0
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Mass_of_Seeds,0.2489,0.03388226375163134,0.30836337288411303,1
TSs155_x_TSs317,TSs155,TSs317,-0.2793986116190173,Seed_Coat_Tannin,963.5493722429476,127.59132677294606,-739.6265937564273,-1
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Tannin,596.9924974872599,169.890672493095,-298.83436726187824,-1
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Phenol,254.07081951270703,106.93264522990147,441.7376118911841,1
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Flavonoid,133.32009273878384,32.7073596601048,190.72150894226775,1
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Antioxidant,265.2161289621445,77.12167144886595,400.56466235490427,1
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Seed_Length,8.082,0.3783875946130598,,0
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Seed_Width,6.0465,0.26936488850835616,,0
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Seed_Thickness,6.090999999999999,0.3011930839085204,,0
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Mass_of_Seeds,0.23695,0.0338818733601901,0.2964126877471336,1
TSs157A_x_TSs155,TSs157A,TSs155,-0.2793691293273879,Seed_Coat_Tannin,863.9723442050006,127.58985666568539,-640.0521457567228,-1
TSs151B_x_TSs56,TSs151B,TSs56,-0.2752544584403438,Seed_Length,8.6355,0.3777786248294585,,0
TSs151B_x_TSs56,TSs151B,TSs56,-0.2752544584403438,Seed_Width,6.356,0.26893137779024595,,0
TSs151B_x_TSs56,TSs151B,TSs56,-0.2752544584403438,Seed_Thickness,6.122999999999999,0.3007083494993029,,0
TSs151B_x_TSs56,TSs151B,TSs56,-0.2752544584403438,Mass_of_Seeds,0.27475,0.033827344518912256,0.33411698963069103,1
TSs151B_x_TSs56,TSs151B,TSs56,-0.2752544584403438,Seed_Coat_Tannin,1029.7288280810656,127.38451598192731,-806.1690025327831,-1
TSs98_x_TSs358,TSs98,TSs358,-0.2737032452159416,Tannin,794.290173036354,169.514061497537,-496.79299510817657,-1
TSs98_x_TSs358,TSs98,TSs358,-0.2737032452159416,Phenol,311.3853182990415,106.69559860817289,498.63609385638495,1
